,Modelo,Cut-Off,Predichas,Acertadas,Ratio,Balance
10133,cp_1_35.ckpt,0.75,348,316,90.80459770114942,82582.72969150123
10134,cp_1_35.ckpt,0.75,471,428,90.87048832271762,2026028.459186324
10135,cp_1_35.ckpt,0.75,471,428,90.87048832271762,2026028.459186324
10136,cp_1_35.ckpt,0.75,471,428,90.87048832271762,2026028.459186324
10137,cp_1_36.ckpt,0.75,336,310,92.26190476190476,73460.64177199804
10138,cp_1_36.ckpt,0.75,450,414,92.0,1437070.3647240426
10139,cp_1_36.ckpt,0.75,451,414,91.7960088691796,1422699.6610768023
10140,cp_1_36.ckpt,0.75,451,414,91.7960088691796,1422699.6610768023
10141,cp_1_37.ckpt,0.75,526,434,82.50950570342205,1478405.0079888934
10142,cp_1_37.ckpt,0.75,703,580,82.50355618776672,81043700.7926654
10143,cp_1_37.ckpt,0.75,711,587,82.55977496483825,98676794.2665899
10144,cp_1_37.ckpt,0.75,711,587,82.55977496483825,98676794.2665899
10145,cp_1_38.ckpt,0.75,249,238,95.58232931726907,10168.259482778625
10146,cp_1_38.ckpt,0.75,339,322,94.98525073746313,114652.79944044957
10147,cp_1_38.ckpt,0.75,339,322,94.98525073746313,114652.79944044957
10148,cp_1_38.ckpt,0.75,339,322,94.98525073746313,114652.79944044957
10149,cp_1_39.ckpt,0.75,494,424,85.82995951417004,1372293.1541696081
10150,cp_1_39.ckpt,0.75,679,579,85.27245949926362,99145398.80988728
10151,cp_1_39.ckpt,0.75,684,584,85.38011695906432,114936690.42643641
10152,cp_1_39.ckpt,0.75,684,584,85.38011695906432,114936690.42643641
10153,cp_1_40.ckpt,0.75,430,389,90.46511627906976,652714.6926629544
10154,cp_1_40.ckpt,0.75,580,523,90.17241379310344,29179282.78231009
10155,cp_1_40.ckpt,0.75,583,526,90.22298456260721,31884990.13686536
10156,cp_1_40.ckpt,0.75,583,526,90.22298456260721,31884990.13686536
10157,cp_1_41.ckpt,0.75,384,350,91.14583333333333,221118.5934500051
10158,cp_1_41.ckpt,0.75,518,470,90.73359073359073,6667836.653997948
10159,cp_1_41.ckpt,0.75,519,471,90.7514450867052,6867871.753617886
10160,cp_1_41.ckpt,0.75,519,471,90.7514450867052,6867871.753617886
10161,cp_1_42.ckpt,0.75,552,474,85.8695652173913,5551235.973810588
10162,cp_1_42.ckpt,0.75,758,641,84.5646437994723,522370693.67944175
10163,cp_1_42.ckpt,0.75,768,647,84.24479166666667,599160163.4118189
10164,cp_1_42.ckpt,0.75,770,647,84.02597402597402,587236876.1599238
10165,cp_1_43.ckpt,0.75,503,441,87.67395626242545,2458092.1508935858
10166,cp_1_43.ckpt,0.75,687,599,87.19068413391558,202020165.6980272
10167,cp_1_43.ckpt,0.75,695,605,87.05035971223022,236422312.20524025
10168,cp_1_43.ckpt,0.75,695,605,87.05035971223022,236422312.20524025
10169,cp_1_44.ckpt,0.75,310,295,95.16129032258064,52663.43793589591
10170,cp_1_44.ckpt,0.75,432,412,95.37037037037037,1590891.1667861196
10171,cp_1_44.ckpt,0.75,433,413,95.3810623556582,1638617.9017897032
10172,cp_1_44.ckpt,0.75,433,413,95.3810623556582,1638617.9017897032
10173,cp_1_45.ckpt,0.75,341,324,95.01466275659824,121635.15492637297
10174,cp_1_45.ckpt,0.75,472,445,94.27966101694915,3932921.2268216684
10175,cp_1_45.ckpt,0.75,474,447,94.30379746835443,4172436.1295351083
10176,cp_1_45.ckpt,0.75,474,447,94.30379746835443,4172436.1295351083
10177,cp_1_46.ckpt,0.75,259,252,97.29729729729729,16011.314489336159
10178,cp_1_46.ckpt,0.75,356,345,96.91011235955057,240341.99614568637
10179,cp_1_46.ckpt,0.75,356,345,96.91011235955057,240341.99614568637
10180,cp_1_46.ckpt,0.75,356,345,96.91011235955057,240341.99614568637
10181,cp_1_47.ckpt,0.75,486,403,82.92181069958848,647325.4885621655
10182,cp_1_47.ckpt,0.75,653,542,83.00153139356814,29735989.21217486
10183,cp_1_47.ckpt,0.75,658,543,82.52279635258358,29421200.768336754
10184,cp_1_47.ckpt,0.75,658,543,82.52279635258358,29421200.768336754
10185,cp_1_48.ckpt,0.75,569,484,85.06151142355009,6953577.479479449
10186,cp_1_48.ckpt,0.75,769,657,85.43563068920676,881451510.2782054
10187,cp_1_48.ckpt,0.75,780,667,85.51282051282051,1172751151.0378892
10188,cp_1_48.ckpt,0.75,780,667,85.51282051282051,1172751151.0378892
10189,cp_1_49.ckpt,0.75,408,378,92.6470588235294,526655.6849162459
10190,cp_1_49.ckpt,0.75,551,508,92.19600725952813,21558747.098414622
10191,cp_1_49.ckpt,0.75,552,509,92.21014492753623,22205509.51136706
10192,cp_1_49.ckpt,0.75,552,509,92.21014492753623,22205509.51136706
10193,cp_2_0.ckpt,0.75,431,378,87.70301624129931,417961.4741116652
10194,cp_2_0.ckpt,0.75,602,528,87.70764119601328,28514059.04326964
10195,cp_2_0.ckpt,0.75,612,536,87.58169934640523,35401953.832724795
10196,cp_2_0.ckpt,0.75,612,536,87.58169934640523,35401953.832724795
10197,cp_2_1.ckpt,0.75,378,350,92.5925925925926,234862.7250300369
10198,cp_2_1.ckpt,0.75,516,483,93.6046511627907,11385207.607532712
10199,cp_2_1.ckpt,0.75,519,486,93.64161849710983,12440923.753356397
10200,cp_2_1.ckpt,0.75,519,486,93.64161849710983,12440923.753356397
10201,cp_2_2.ckpt,0.75,272,264,97.05882352941177,22600.02288643011
10202,cp_2_2.ckpt,0.75,382,369,96.59685863874346,478843.33401321265
10203,cp_2_2.ckpt,0.75,382,369,96.59685863874346,478843.33401321265
10204,cp_2_2.ckpt,0.75,382,369,96.59685863874346,478843.33401321265
10205,cp_2_3.ckpt,0.75,406,381,93.8423645320197,605149.219670584
10206,cp_2_3.ckpt,0.75,561,526,93.76114081996435,39775166.45815611
10207,cp_2_3.ckpt,0.75,563,528,93.78330373001776,42197474.095457815
10208,cp_2_3.ckpt,0.75,563,528,93.78330373001776,42197474.095457815
10209,cp_2_4.ckpt,0.75,444,388,87.38738738738739,545022.0627397037
10210,cp_2_4.ckpt,0.75,610,532,87.21311475409836,30828239.320004582
10211,cp_2_4.ckpt,0.75,613,535,87.27569331158239,33686849.46743065
10212,cp_2_4.ckpt,0.75,613,535,87.27569331158239,33686849.46743065
10213,cp_2_5.ckpt,0.75,343,313,91.25364431486881,77109.3728025649
10214,cp_2_5.ckpt,0.75,475,435,91.57894736842105,2568032.588470439
10215,cp_2_5.ckpt,0.75,475,435,91.57894736842105,2568032.588470439
10216,cp_2_5.ckpt,0.75,475,435,91.57894736842105,2568032.588470439
10217,cp_2_6.ckpt,0.75,479,411,85.80375782881002,953438.2840478101
10218,cp_2_6.ckpt,0.75,649,562,86.59476117103236,68356877.20029804
10219,cp_2_6.ckpt,0.75,653,564,86.37059724349157,71076666.78246246
10220,cp_2_6.ckpt,0.75,653,564,86.37059724349157,71076666.78246246
10221,cp_2_7.ckpt,0.75,429,384,89.5104895104895,540851.5064213837
10222,cp_2_7.ckpt,0.75,594,535,90.06734006734007,40774786.763306774
10223,cp_2_7.ckpt,0.75,596,535,89.76510067114094,39963368.50671697
10224,cp_2_7.ckpt,0.75,596,535,89.76510067114094,39963368.50671697
10225,cp_2_8.ckpt,0.75,470,429,91.27659574468085,2129179.99485962
10226,cp_2_8.ckpt,0.75,633,583,92.10110584518168,184442811.22576585
10227,cp_2_8.ckpt,0.75,636,586,92.13836477987421,201545639.78229746
10228,cp_2_8.ckpt,0.75,636,586,92.13836477987421,201545639.78229746
10229,cp_2_9.ckpt,0.75,348,329,94.54022988505747,138202.4128451789
10230,cp_2_9.ckpt,0.75,472,447,94.70338983050847,4257153.483864002
10231,cp_2_9.ckpt,0.75,472,447,94.70338983050847,4257153.483864002
10232,cp_2_9.ckpt,0.75,472,447,94.70338983050847,4257153.483864002
10233,cp_2_10.ckpt,0.75,236,232,98.30508474576271,9136.437969530818
10234,cp_2_10.ckpt,0.75,314,309,98.40764331210191,88080.22328019445
10235,cp_2_10.ckpt,0.75,314,309,98.40764331210191,88080.22328019445
10236,cp_2_10.ckpt,0.75,314,309,98.40764331210191,88080.22328019445
10237,cp_2_11.ckpt,0.75,495,435,87.87878787878788,2100411.6700857463
10238,cp_2_11.ckpt,0.75,668,589,88.17365269461078,164552969.74020416
10239,cp_2_11.ckpt,0.75,671,592,88.22652757078987,179811472.96530408
10240,cp_2_11.ckpt,0.75,671,592,88.22652757078987,179811472.96530408
10241,cp_2_12.ckpt,0.75,281,273,97.15302491103203,29487.903816141217
10242,cp_2_12.ckpt,0.75,377,365,96.81697612732096,429743.5356075813
10243,cp_2_12.ckpt,0.75,377,365,96.81697612732096,429743.5356075813
10244,cp_2_12.ckpt,0.75,377,365,96.81697612732096,429743.5356075813
10245,cp_2_13.ckpt,0.75,268,250,93.28358208955224,13512.623586831487
10246,cp_2_13.ckpt,0.75,381,358,93.96325459317585,312849.8277479372
10247,cp_2_13.ckpt,0.75,381,358,93.96325459317585,312849.8277479372
10248,cp_2_13.ckpt,0.75,381,358,93.96325459317585,312849.8277479372
10249,cp_2_14.ckpt,0.75,316,295,93.35443037974683,49581.581415857574
10250,cp_2_14.ckpt,0.75,415,389,93.73493975903614,758919.0769912206
10251,cp_2_14.ckpt,0.75,415,389,93.73493975903614,758919.0769912206
10252,cp_2_14.ckpt,0.75,415,389,93.73493975903614,758919.0769912206
10253,cp_2_15.ckpt,0.75,399,362,90.72681704260651,305898.638048922
10254,cp_2_15.ckpt,0.75,534,491,91.94756554307116,13043396.54634908
10255,cp_2_15.ckpt,0.75,536,493,91.9776119402985,13837739.396021739
10256,cp_2_15.ckpt,0.75,536,493,91.9776119402985,13837739.396021739
10257,cp_2_16.ckpt,0.75,392,362,92.34693877551021,328194.41119212966
10258,cp_2_16.ckpt,0.75,533,496,93.05816135084427,16060743.783729305
10259,cp_2_16.ckpt,0.75,533,496,93.05816135084427,16060743.783729305
10260,cp_2_16.ckpt,0.75,533,496,93.05816135084427,16060743.783729305
10261,cp_2_17.ckpt,0.75,495,432,87.27272727272727,1865083.7245465054
10262,cp_2_17.ckpt,0.75,672,589,87.64880952380952,158068926.16609085
10263,cp_2_17.ckpt,0.75,674,591,87.68545994065282,167695323.76960576
10264,cp_2_17.ckpt,0.75,674,591,87.68545994065282,167695323.76960576
10265,cp_2_18.ckpt,0.75,448,382,85.26785714285714,412802.8441123982
10266,cp_2_18.ckpt,0.75,608,521,85.6907894736842,20344920.698724657
10267,cp_2_18.ckpt,0.75,610,522,85.57377049180327,20745715.636489533
10268,cp_2_18.ckpt,0.75,610,522,85.57377049180327,20745715.636489533
10269,cp_2_19.ckpt,0.75,553,460,83.18264014466546,3156432.176820713
10270,cp_2_19.ckpt,0.75,754,626,83.0238726790451,300197847.51038575
10271,cp_2_19.ckpt,0.75,758,628,82.84960422163589,312142146.4849353
10272,cp_2_19.ckpt,0.75,758,628,82.84960422163589,312142146.4849353
10273,cp_2_20.ckpt,0.75,428,375,87.61682242990655,382493.95696424186
10274,cp_2_20.ckpt,0.75,606,533,87.95379537953795,33389504.446385823
10275,cp_2_20.ckpt,0.75,617,543,88.0064829821718,44423974.904444486
10276,cp_2_20.ckpt,0.75,617,543,88.0064829821718,44423974.904444486
10277,cp_2_22.ckpt,0.75,458,409,89.30131004366812,1087800.9648715747
10278,cp_2_22.ckpt,0.75,625,561,89.76,83624881.20773718
10279,cp_2_22.ckpt,0.75,625,561,89.76,83624881.20773718
10280,cp_2_22.ckpt,0.75,625,561,89.76,83624881.20773718
10281,cp_2_23.ckpt,0.75,619,508,82.06785137318255,10884707.189918725
10282,cp_2_23.ckpt,0.75,848,705,83.13679245283019,2667326898.4496164
10283,cp_2_23.ckpt,0.75,852,708,83.09859154929578,2885513518.5645328
10284,cp_2_23.ckpt,0.75,852,708,83.09859154929578,2885513518.5645328
10285,cp_2_24.ckpt,0.75,490,427,87.14285714285714,1608837.6044057498
10286,cp_2_24.ckpt,0.75,676,595,88.01775147928994,192574802.8757206
10287,cp_2_24.ckpt,0.75,685,603,88.02919708029196,241508518.72495994
10288,cp_2_24.ckpt,0.75,685,603,88.02919708029196,241508518.72495994
10289,cp_2_25.ckpt,0.75,436,392,89.90825688073394,692055.0573818497
10290,cp_2_25.ckpt,0.75,599,540,90.15025041736227,47269153.179812364
10291,cp_2_25.ckpt,0.75,607,543,89.45634266886326,49120804.283976994
10292,cp_2_25.ckpt,0.75,607,543,89.45634266886326,49120804.283976994
10293,cp_2_26.ckpt,0.75,383,354,92.42819843342036,261696.6655002949
10294,cp_2_26.ckpt,0.75,525,489,93.14285714285714,13190762.056980638
10295,cp_2_26.ckpt,0.75,526,490,93.15589353612167,13586484.91869006
10296,cp_2_26.ckpt,0.75,526,490,93.15589353612167,13586484.91869006
10297,cp_2_27.ckpt,0.75,406,374,92.11822660098522,458615.0123395413
10298,cp_2_27.ckpt,0.75,544,504,92.6470588235294,19740994.854401924
10299,cp_2_27.ckpt,0.75,545,505,92.66055045871559,20333224.70003398
10300,cp_2_27.ckpt,0.75,545,505,92.66055045871559,20333224.70003398
10301,cp_2_28.ckpt,0.75,392,361,92.09183673469387,315448.9971652508
10302,cp_2_28.ckpt,0.75,532,494,92.85714285714286,14987403.474306732
10303,cp_2_28.ckpt,0.75,532,494,92.85714285714286,14987403.474306732
10304,cp_2_28.ckpt,0.75,532,494,92.85714285714286,14987403.474306732
10305,cp_2_29.ckpt,0.75,436,348,79.81651376146789,121129.88976357768
10306,cp_2_29.ckpt,0.75,596,477,80.03355704697987,4017393.212453686
10307,cp_2_29.ckpt,0.75,597,477,79.89949748743719,3977219.280329149
10308,cp_2_29.ckpt,0.75,597,477,79.89949748743719,3977219.280329149
10309,cp_2_30.ckpt,0.75,370,343,92.70270270270271,192893.82631605168
10310,cp_2_30.ckpt,0.75,509,472,92.73084479371316,7900821.697921498
10311,cp_2_30.ckpt,0.75,512,475,92.7734375,8633441.191504667
10312,cp_2_30.ckpt,0.75,512,475,92.7734375,8633441.191504667
10313,cp_2_31.ckpt,0.75,446,387,86.7713004484305,513431.4198585163
10314,cp_2_31.ckpt,0.75,646,556,86.06811145510837,55547491.33130711
10315,cp_2_31.ckpt,0.75,647,557,86.08964451313756,57213916.07124633
10316,cp_2_31.ckpt,0.75,647,557,86.08964451313756,57213916.07124633
10317,cp_2_32.ckpt,0.75,658,535,81.30699088145897,21431084.70239782
10318,cp_2_32.ckpt,0.75,939,761,81.04366347177849,9821835112.81695
10319,cp_2_32.ckpt,0.75,949,766,80.71654373024236,10828161772.912775
10320,cp_2_32.ckpt,0.75,949,766,80.71654373024236,10828161772.912775
10321,cp_2_33.ckpt,0.75,633,532,84.04423380726698,24465731.063940607
10322,cp_2_33.ckpt,0.75,858,721,84.03263403263404,4546327027.549916
10323,cp_2_33.ckpt,0.75,860,723,84.06976744186046,4823198343.527706
10324,cp_2_33.ckpt,0.75,860,723,84.06976744186046,4823198343.527706
10325,cp_2_34.ckpt,0.75,633,508,80.25276461295418,9456043.794458283
10326,cp_2_34.ckpt,0.75,858,688,80.18648018648018,1230250864.0922318
10327,cp_2_34.ckpt,0.75,868,693,79.83870967741936,1356300042.16552
10328,cp_2_34.ckpt,0.75,868,693,79.83870967741936,1356300042.16552
10329,cp_2_35.ckpt,0.75,444,394,88.73873873873873,691235.8652355721
10330,cp_2_35.ckpt,0.75,607,536,88.30313014827018,37226418.75847959
10331,cp_2_35.ckpt,0.75,607,536,88.30313014827018,37226418.75847959
10332,cp_2_35.ckpt,0.75,607,536,88.30313014827018,37226418.75847959
10333,cp_2_36.ckpt,0.75,529,463,87.52362948960302,4524367.582150648
10334,cp_2_36.ckpt,0.75,727,630,86.65749656121045,461387091.90349936
10335,cp_2_36.ckpt,0.75,735,636,86.53061224489795,539957002.3743538
10336,cp_2_36.ckpt,0.75,735,636,86.53061224489795,539957002.3743538
10337,cp_2_37.ckpt,0.75,438,399,91.0958904109589,895004.5571965198
10338,cp_2_37.ckpt,0.75,588,537,91.3265306122449,46879674.88559886
10339,cp_2_37.ckpt,0.75,593,541,91.2310286677909,52235852.2227405
10340,cp_2_37.ckpt,0.75,593,541,91.2310286677909,52235852.2227405
10341,cp_2_38.ckpt,0.75,408,372,91.17647058823529,415254.7374676823
10342,cp_2_38.ckpt,0.75,554,502,90.61371841155234,16493655.567506658
10343,cp_2_38.ckpt,0.75,554,502,90.61371841155234,16493655.567506658
10344,cp_2_38.ckpt,0.75,554,502,90.61371841155234,16493655.567506658
10345,cp_2_39.ckpt,0.75,485,410,84.5360824742268,862783.2873095784
10346,cp_2_39.ckpt,0.75,665,560,84.21052631578948,53770152.43039159
10347,cp_2_39.ckpt,0.75,668,562,84.13173652694611,56474307.16626842
10348,cp_2_39.ckpt,0.75,668,562,84.13173652694611,56474307.16626842
10349,cp_2_40.ckpt,0.75,612,523,85.45751633986929,21154406.234528378
10350,cp_2_40.ckpt,0.75,841,719,85.4934601664685,4982626160.91916
10351,cp_2_40.ckpt,0.75,848,725,85.49528301886792,5890021048.089088
10352,cp_2_40.ckpt,0.75,848,725,85.49528301886792,5890021048.089088
10353,cp_2_41.ckpt,0.75,490,442,90.20408163265306,2914356.3954001744
10354,cp_2_41.ckpt,0.75,665,592,89.02255639097744,190988066.05716112
10355,cp_2_41.ckpt,0.75,669,596,89.08819133034379,214958750.9521968
10356,cp_2_41.ckpt,0.75,669,596,89.08819133034379,214958750.9521968
10357,cp_2_42.ckpt,0.75,667,534,80.0599700149925,18817367.818295132
10358,cp_2_42.ckpt,0.75,927,735,79.28802588996764,3956557858.868165
10359,cp_2_42.ckpt,0.75,959,749,78.10218978102189,4994271750.267823
10360,cp_2_42.ckpt,0.75,960,749,78.02083333333333,4944329032.765145
10361,cp_2_43.ckpt,0.75,458,422,92.13973799126637,1820437.742881207
10362,cp_2_43.ckpt,0.75,635,580,91.33858267716535,160518847.11486706
10363,cp_2_43.ckpt,0.75,638,583,91.37931034482759,175403278.25128737
10364,cp_2_43.ckpt,0.75,638,583,91.37931034482759,175403278.25128737
10365,cp_2_44.ckpt,0.75,484,442,91.32231404958678,3095504.878413402
10366,cp_2_44.ckpt,0.75,668,607,90.86826347305389,335692985.4867209
10367,cp_2_44.ckpt,0.75,669,607,90.73243647234679,332336055.6318537
10368,cp_2_44.ckpt,0.75,669,607,90.73243647234679,332336055.6318537
10369,cp_2_45.ckpt,0.75,432,401,92.82407407407408,1029006.550201258
10370,cp_2_45.ckpt,0.75,590,550,93.22033898305085,76892037.97301096
10371,cp_2_45.ckpt,0.75,593,551,92.91736930860034,77622743.00986849
10372,cp_2_45.ckpt,0.75,593,551,92.91736930860034,77622743.00986849
10373,cp_2_46.ckpt,0.75,402,376,93.53233830845771,516786.9624235569
10374,cp_2_46.ckpt,0.75,543,510,93.92265193370166,25289836.484746132
10375,cp_2_46.ckpt,0.75,543,510,93.92265193370166,25289836.484746132
10376,cp_2_46.ckpt,0.75,543,510,93.92265193370166,25289836.484746132
10377,cp_2_47.ckpt,0.75,591,504,85.27918781725889,12309011.612136105
10378,cp_2_47.ckpt,0.75,794,678,85.39042821158691,1575146394.439489
10379,cp_2_47.ckpt,0.75,803,680,84.6824408468244,1557549059.9008682
10380,cp_2_47.ckpt,0.75,803,680,84.6824408468244,1557549059.9008682
10381,cp_2_48.ckpt,0.75,627,530,84.52950558213716,24007280.661968425
10382,cp_2_48.ckpt,0.75,863,725,84.00926998841251,5065761811.422058
10383,cp_2_48.ckpt,0.75,876,735,83.9041095890411,6605757044.180669
10384,cp_2_48.ckpt,0.75,876,735,83.9041095890411,6605757044.180669
10385,cp_2_49.ckpt,0.75,427,391,91.56908665105387,728151.6957185235
10386,cp_2_49.ckpt,0.75,574,527,91.81184668989548,36313788.9930554
10387,cp_2_49.ckpt,0.75,574,527,91.81184668989548,36313788.9930554
10388,cp_2_49.ckpt,0.75,574,527,91.81184668989548,36313788.9930554
10389,cp_3_0.ckpt,0.75,357,339,94.95798319327731,187608.57200759035
10390,cp_3_0.ckpt,0.75,509,478,93.90962671905697,10020385.771140827
10391,cp_3_0.ckpt,0.75,509,478,93.90962671905697,10020385.771140827
10392,cp_3_0.ckpt,0.75,509,478,93.90962671905697,10020385.771140827
10393,cp_3_1.ckpt,0.75,441,394,89.3424036281179,712394.7002270148
10394,cp_3_1.ckpt,0.75,594,537,90.4040404040404,44136283.31516392
10395,cp_3_1.ckpt,0.75,595,537,90.25210084033614,43694920.48201228
10396,cp_3_1.ckpt,0.75,595,537,90.25210084033614,43694920.48201228
10397,cp_3_2.ckpt,0.75,383,351,91.64490861618799,232376.44245842795
10398,cp_3_2.ckpt,0.75,524,481,91.79389312977099,9705511.999723308
10399,cp_3_2.ckpt,0.75,528,485,91.85606060606061,10923639.261249302
10400,cp_3_2.ckpt,0.75,528,485,91.85606060606061,10923639.261249302
10401,cp_3_3.ckpt,0.75,478,435,91.00418410041841,2491759.452560278
10402,cp_3_3.ckpt,0.75,645,592,91.78294573643412,233508309.17051238
10403,cp_3_3.ckpt,0.75,651,594,91.2442396313364,237967455.53158492
10404,cp_3_3.ckpt,0.75,651,594,91.2442396313364,237967455.53158492
10405,cp_3_4.ckpt,0.75,487,435,89.3223819301848,2276265.236494209
10406,cp_3_4.ckpt,0.75,643,583,90.6687402799378,166806772.33681536
10407,cp_3_4.ckpt,0.75,644,583,90.527950310559,165138704.6134472
10408,cp_3_4.ckpt,0.75,644,583,90.527950310559,165138704.6134472
10409,cp_3_5.ckpt,0.75,395,362,91.64556962025317,318446.7089853122
10410,cp_3_5.ckpt,0.75,526,489,92.9657794676806,13058854.436410831
10411,cp_3_5.ckpt,0.75,526,489,92.9657794676806,13058854.436410831
10412,cp_3_5.ckpt,0.75,526,489,92.9657794676806,13058854.436410831
10413,cp_3_6.ckpt,0.75,414,384,92.7536231884058,628854.4300542969
10414,cp_3_6.ckpt,0.75,549,513,93.44262295081967,26814103.369151756
10415,cp_3_6.ckpt,0.75,549,513,93.44262295081967,26814103.369151756
10416,cp_3_6.ckpt,0.75,549,513,93.44262295081967,26814103.369151756
10417,cp_3_7.ckpt,0.75,433,389,89.83833718244804,633328.413576172
10418,cp_3_7.ckpt,0.75,581,529,91.04991394148021,36637175.77376357
10419,cp_3_7.ckpt,0.75,590,534,90.50847457627118,40798940.96032352
10420,cp_3_7.ckpt,0.75,590,534,90.50847457627118,40798940.96032352
10421,cp_3_8.ckpt,0.75,480,442,92.08333333333333,3222483.5895512435
10422,cp_3_8.ckpt,0.75,656,608,92.6829268292683,394023352.1353816
10423,cp_3_8.ckpt,0.75,658,610,92.70516717325228,418019374.2804263
10424,cp_3_8.ckpt,0.75,658,610,92.70516717325228,418019374.2804263
10425,cp_3_9.ckpt,0.75,387,367,94.83204134366925,420693.070704089
10426,cp_3_9.ckpt,0.75,515,493,95.72815533980582,17089370.316992193
10427,cp_3_9.ckpt,0.75,517,494,95.55125725338492,17426030.91223694
10428,cp_3_9.ckpt,0.75,517,494,95.55125725338492,17426030.91223694
10429,cp_3_10.ckpt,0.75,333,317,95.1951951951952,99899.50702178541
10430,cp_3_10.ckpt,0.75,452,434,96.01769911504425,3110205.0686719627
10431,cp_3_10.ckpt,0.75,453,434,95.80573951434879,3079103.017985243
10432,cp_3_10.ckpt,0.75,453,434,95.80573951434879,3079103.017985243
10433,cp_3_11.ckpt,0.75,519,462,89.01734104046243,4808436.729227508
10434,cp_3_11.ckpt,0.75,706,625,88.52691218130312,467429591.9169836
10435,cp_3_11.ckpt,0.75,709,627,88.43441466854725,490937093.5240807
10436,cp_3_11.ckpt,0.75,709,627,88.43441466854725,490937093.5240807
10437,cp_3_12.ckpt,0.75,401,377,94.01496259351622,543098.2259935351
10438,cp_3_12.ckpt,0.75,543,511,94.10681399631676,26311648.059887387
10439,cp_3_12.ckpt,0.75,543,511,94.10681399631676,26311648.059887387
10440,cp_3_12.ckpt,0.75,543,511,94.10681399631676,26311648.059887387
10441,cp_3_13.ckpt,0.75,529,452,85.44423440453686,2926412.5508700805
10442,cp_3_13.ckpt,0.75,733,631,86.08458390177353,451937769.5591005
10443,cp_3_13.ckpt,0.75,736,633,86.0054347826087,474666171.92799723
10444,cp_3_13.ckpt,0.75,736,633,86.0054347826087,474666171.92799723
10445,cp_3_14.ckpt,0.75,402,374,93.03482587064677,477427.5632682894
10446,cp_3_14.ckpt,0.75,540,508,94.07407407407408,24078885.26584168
10447,cp_3_14.ckpt,0.75,540,508,94.07407407407408,24078885.26584168
10448,cp_3_14.ckpt,0.75,540,508,94.07407407407408,24078885.26584168
10449,cp_3_15.ckpt,0.75,649,552,85.05392912172573,46000432.31387524
10450,cp_3_15.ckpt,0.75,900,763,84.77777777777777,15733455274.894732
10451,cp_3_15.ckpt,0.75,905,766,84.64088397790056,16850243191.664713
10452,cp_3_15.ckpt,0.75,905,766,84.64088397790056,16850243191.664713
10453,cp_3_16.ckpt,0.75,459,423,92.15686274509804,1875050.875167643
10454,cp_3_16.ckpt,0.75,634,588,92.74447949526814,222590732.23200187
10455,cp_3_16.ckpt,0.75,634,588,92.74447949526814,222590732.23200187
10456,cp_3_16.ckpt,0.75,634,588,92.74447949526814,222590732.23200187
10457,cp_3_17.ckpt,0.75,664,558,84.03614457831326,50176690.457241654
10458,cp_3_17.ckpt,0.75,908,768,84.58149779735683,17697658772.016724
10459,cp_3_17.ckpt,0.75,912,771,84.53947368421052,19145322481.199825
10460,cp_3_17.ckpt,0.75,912,771,84.53947368421052,19145322481.199825
10461,cp_3_18.ckpt,0.75,787,638,81.06734434561626,346571907.7118609
10462,cp_3_18.ckpt,0.75,1097,869,79.21604375569736,144668053146.9429
10463,cp_3_18.ckpt,0.75,1128,884,78.36879432624113,191908460348.40195
10464,cp_3_18.ckpt,0.75,1128,884,78.36879432624113,191908460348.40195
10465,cp_3_19.ckpt,0.75,467,425,91.00642398286938,1872831.3596328257
10466,cp_3_19.ckpt,0.75,639,581,90.92331768388107,160423815.14180964
10467,cp_3_19.ckpt,0.75,641,582,90.795631825273,163584164.3001033
10468,cp_3_19.ckpt,0.75,641,582,90.795631825273,163584164.3001033
10469,cp_3_20.ckpt,0.75,397,376,94.7103274559194,543419.9469047011
10470,cp_3_20.ckpt,0.75,543,516,95.02762430939227,32074374.96442869
10471,cp_3_20.ckpt,0.75,543,516,95.02762430939227,32074374.96442869
10472,cp_3_20.ckpt,0.75,543,516,95.02762430939227,32074374.96442869
10473,cp_3_22.ckpt,0.75,701,567,80.88445078459344,49410868.07998843
10474,cp_3_22.ckpt,0.75,949,768,80.927291886196,11720841572.169334
10475,cp_3_22.ckpt,0.75,958,772,80.58455114822547,12545375577.208216
10476,cp_3_22.ckpt,0.75,958,772,80.58455114822547,12545375577.208216
10477,cp_3_23.ckpt,0.75,504,459,91.07142857142857,4964435.774676893
10478,cp_3_23.ckpt,0.75,676,620,91.71597633136095,518382360.1606503
10479,cp_3_23.ckpt,0.75,677,620,91.58050221565732,513198536.55904377
10480,cp_3_23.ckpt,0.75,677,620,91.58050221565732,513198536.55904377
10481,cp_3_24.ckpt,0.75,642,546,85.04672897196262,38913775.61970965
10482,cp_3_24.ckpt,0.75,869,743,85.5005753739931,9729543749.35834
10483,cp_3_24.ckpt,0.75,882,752,85.26077097505669,12194620120.276373
10484,cp_3_24.ckpt,0.75,882,752,85.26077097505669,12194620120.276373
10485,cp_3_25.ckpt,0.75,565,496,87.78761061946902,11643723.424061079
10486,cp_3_25.ckpt,0.75,760,673,88.55263157894737,1818503564.0952854
10487,cp_3_25.ckpt,0.75,773,678,87.71021992238033,1945278724.1961143
10488,cp_3_25.ckpt,0.75,773,678,87.71021992238033,1945278724.1961143
10489,cp_3_26.ckpt,0.75,456,417,91.44736842105263,1523685.3481317365
